X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
455664.7205,207334.5478,Vodafone,22241,SP5556107385,10,GSM,900,Macro,25.6,32,,51.761936,-1.194849,OX3 8,38
455664.7205,207334.5478,Vodafone,22241,SP5556107385,10,GSM,900,Macro,25.6,32,,51.761936,-1.194849,OX3 8,38
455664.7205,207334.5478,Vodafone,22241,SP5556107385,12.71,UMTS,2100,Macro,26.4,,65,51.761936,-1.194849,OX3 8,38
455664.7205,207334.5478,Vodafone,22241,SP5556107385,12.71,UMTS,2100,Macro,26.4,,65,51.761936,-1.194849,OX3 8,38
455664.7205,207334.5478,Vodafone,22241,SP5556107385,12.71,UMTS,2100,Macro,26.4,,65,51.761936,-1.194849,OX3 8,38
455753.7166,206982.4784,Vodafone,80031,SP5565007033,12.9,UMTS,2100,Macro,28,,65,51.758762,-1.193616,OX3 8,38
455753.7166,206982.4784,Vodafone,80031,SP5565007033,12.9,UMTS,2100,Macro,28,,65,51.758762,-1.193616,OX3 8,38
455753.7166,206982.4784,Vodafone,80031,SP5565007033,12.9,UMTS,2100,Macro,28,,65,51.758762,-1.193616,OX3 8,38
455355.67,208601.6455,Airwave,TVY158O,SP5525208652,20.25,TETRA,400,Directional,21,25,,51.773358,-1.199125,OX3 9,38
456816.8817,210497.8544,O2,99,SP5671310548,52,GSM,900,Sectored,20.15,32,,51.790259,-1.17764,OX3 9,38
455303.6514,208449.5758,O2,10467,SP5520008500,16.5,GSM,900,Sectored,24.58,32,,51.771996,-1.199903,OX3 9,38
454403.5355,207059.5051,O2,37203,SP5430007110,15.38,GSM,900,Sectored,24,32,,51.759587,-1.213164,OX3 9,38
454403.5355,207059.5051,O2,37203,SP5430007110,15.38,UMTS,900,Sectored,26,32,,51.759587,-1.213164,OX3 9,38
454403.5355,207059.5051,O2,37203,SP5430007110,15,UMTS,2100,Sectored,26.5,,65,51.759587,-1.213164,OX3 9,38
453335.3943,208387.6645,O2,43262,SP5323208438,13.7,UMTS,2100,Sectored,28.7,,65,51.77163,-1.228435,OX3 9,38
454103.5069,207449.4838,Orange,OXF0014,SP5400007500,29.6,GSM,1800,SECTOR,30.1,32,,51.763122,-1.21745,OX3 9,38
456803.8335,210449.8769,Orange,OXF0999,SP5670010500,15,GSM,1800,SECTOR,27.2,32,,51.789829,-1.177837,OX3 9,38
456803.8335,210449.8769,Orange,OXF0999,SP5670010500,15,UMTS,2100,SECTOR,29.5,,65,51.789829,-1.177837,OX3 9,38
456815.8572,210490.8352,Three,OX0062,SP5671210541,40,UMTS,2100,Sectored,18.7,,65,51.790196,-1.177656,OX3 9,38
453778.4784,208149.5504,Three,OX0222,SP5367508200,43.65,UMTS,2100,Sectored,17.99,,65,51.769447,-1.222051,OX3 9,38
455631.7295,207459.543,Three,OX0291,SP5552807510,10.35,UMTS,2100,Sectored,17.89,,65,51.763063,-1.195307,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,GSM,1800,SECTOR,26,32,,51.769447,-1.222051,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,GSM,1800,SECTOR,26,32,,51.769447,-1.222051,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,GSM,1800,SECTOR,26,32,,51.769447,-1.222051,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,UMTS,2100,SECTOR,20,,65,51.769447,-1.222051,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,UMTS,2100,SECTOR,20,,65,51.769447,-1.222051,OX3 9,38
453778.4784,208149.5504,T-Mobile,93301,SP5367508200,44,UMTS,2100,SECTOR,20,,65,51.769447,-1.222051,OX3 9,38
456813.8433,210589.9216,Vodafone,60,SP5671010640,57,GSM,900,Macro,21.5,32,,51.791087,-1.177669,OX3 9,38
456813.8433,210589.9216,Vodafone,60,SP5671010640,57,GSM,900,Macro,21.5,32,,51.791087,-1.177669,OX3 9,38
456813.8433,210589.9216,Vodafone,60,SP5671010640,57,GSM,900,Macro,21.6,32,,51.791087,-1.177669,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,900,Macro,25.8,32,,51.769536,-1.221919,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,900,Macro,25.5,32,,51.769536,-1.221919,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,900,Macro,25.2,32,,51.769536,-1.221919,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,1800,Macro,25.3,32,,51.769536,-1.221919,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,1800,Macro,24.9,32,,51.769536,-1.221919,OX3 9,38
453787.4813,208159.546,Vodafone,5353,SP5368408210,50,GSM,1800,Macro,24.4,32,,51.769536,-1.221919,OX3 9,38
454403.5355,207059.5051,Vodafone,39453,SP5430007110,14.08,UMTS,2100,Macro,28.6,,65,51.759587,-1.213164,OX3 9,38
454403.5355,207059.5051,Vodafone,39453,SP5430007110,14.08,UMTS,2100,Macro,28.7,,65,51.759587,-1.213164,OX3 9,38
454403.5355,207059.5051,Vodafone,39453,SP5430007110,14.08,UMTS,2100,Macro,28.9,,65,51.759587,-1.213164,OX3 9,38
453335.3943,208387.6645,Vodafone,69914,SP5323208438,15,UMTS,2100,Macro,29.6,,65,51.77163,-1.228435,OX3 9,38
453335.3943,208387.6645,Vodafone,69914,SP5323208438,15,UMTS,2100,Macro,29.6,,65,51.77163,-1.228435,OX3 9,38
453335.3943,208387.6645,Vodafone,69914,SP5323208438,15,UMTS,2100,Macro,29.6,,65,51.77163,-1.228435,OX3 9,38
460455.307,205936.3004,O2,2576,SP6035105987,41,GSM,900,Sectored,25.91,32,,51.74887,-1.125687,OX331,38
462484.561,204829.2041,O2,5941,SP6238004880,3,GSM,900,Sectored,-2.57,32,,51.738695,-1.096495,OX331,38
457854.9855,207393.4528,O2,8014,SP5775107444,16.5,GSM,900,Sectored,23,32,,51.762244,-1.163107,OX331,38
463222.643,204319.1488,O2,10025,SP6311804370,16.5,GSM,900,Sectored,24.73,32,,51.734027,-1.0859,OX331,38
460455.307,205936.3004,O2,2576,SP6035105987,41,GSM,1800,Sectored,28.52,32,,51.74887,-1.125687,OX331,38
463222.643,204319.1488,O2,10025,SP6311804370,16.5,UMTS,2100,Sectored,27.89,,65,51.734027,-1.0859,OX331,38
462364.5331,207789.468,Orange,OXF0005,SP6226007840,15,GSM,1800,SECTOR,27.1,32,,51.765321,-1.097703,OX331,38
460484.2874,205949.3284,Orange,OXF0068,SP6038006000,40,GSM,1800,SECTOR,26.5,32,,51.748984,-1.125265,OX331,38
462514.5372,204929.2418,Orange,OXF7019,SP6241004980,4.5,GSM,1800,OMNI,24.2,32,,51.739591,-1.096043,OX331,38
456716.8535,204083.1447,Three,OX0131,SP5661304134,1,UMTS,2100,Sectored,7.86,,65,51.7326,-1.180135,OX331,38
457864.9807,207376.5487,Three,OX0198,SP5776107427,12.85,UMTS,2100,Sectored,17.99,,65,51.762091,-1.162965,OX331,38
460454.2776,205947.3002,Three,OX0355,SP6035005998,22,UMTS,2100,Sectored,17.99,,65,51.748969,-1.1257,OX331,38
457864.9807,207376.5487,T-Mobile,63155,SP5776107427,15,GSM,1800,SECTOR,27,32,,51.762091,-1.162965,OX331,38
457864.9807,207376.5487,T-Mobile,63155,SP5776107427,15,GSM,1800,SECTOR,27,32,,51.762091,-1.162965,OX331,38
460454.299,205974.3304,T-Mobile,93413,SP6035006025,40,GSM,1800,SECTOR,26,32,,51.749212,-1.125695,OX331,38
460454.299,205974.3304,T-Mobile,93413,SP6035006025,40,GSM,1800,SECTOR,26,32,,51.749212,-1.125695,OX331,38
460454.299,205974.3304,T-Mobile,93413,SP6035006025,40,GSM,1800,SECTOR,27,32,,51.749212,-1.125695,OX331,38
460064.2595,204809.1679,Vodafone,1343,SP5996004860,26,GSM,900,Macro,24.6,32,,51.738779,-1.131545,OX331,38
460064.2595,204809.1679,Vodafone,1343,SP5996004860,26,GSM,900,Macro,24.6,32,,51.738779,-1.131545,OX331,38
463191.6609,204736.1155,Vodafone,30186,SP6308704787,4,GSM,900,Micro,7.5,32,,51.737779,-1.086273,OX331,38
475686.1726,200263.6073,Airwave,TVY017D,SP7558000315,30.1,TETRA,400,Directional,21,25,,51.696028,-0.906333,OX394,38
475556.1541,200128.618,O2,11690,SP7545000180,16.2,GSM,900,Sectored,23,32,,51.694832,-0.908243,OX394,38
475566.2026,200168.5923,Orange,OXF0081,SP7546000220,20,GSM,1800,SECTOR,26.8,32,,51.69519,-0.908089,OX394,38
475558.1544,200133.5424,Three,OX0353,SP7545200185,23,UMTS,2100,Sectored,25.75,,65,51.694876,-0.908213,OX394,38
475556.1427,200138.6294,T-Mobile,93379,SP7545000190,23,GSM,1800,SECTOR,26,32,,51.694922,-0.908241,OX394,38
475556.1427,200138.6294,T-Mobile,93379,SP7545000190,23,GSM,1800,SECTOR,26,32,,51.694922,-0.908241,OX394,38
475566.1942,200127.5444,Vodafone,22281,SP7546000179,25,GSM,900,Macro,24.2,32,,51.694821,-0.908098,OX394,38
475566.1942,200127.5444,Vodafone,22281,SP7546000179,25,GSM,900,Macro,24.7,32,,51.694821,-0.908098,OX394,38
453006.3812,205600.2939,O2,41805,SP5290305651,3,GSM,900,Sectored,7,32,,51.746602,-1.233627,OX4 1,38
453006.3812,205600.2939,O2,41805,SP5290305651,3,UMTS,2100,Sectored,19.5,,65,51.746602,-1.233627,OX4 1,38
452937.341,205639.279,O2,45940,SP5283405690,13.9,UMTS,2100,Sectored,28,,65,51.746959,-1.234621,OX4 1,38
452343.3067,205989.3574,Orange,OXF0129,SP5224006040,16.7,GSM,1800,SECTOR,27.7,32,,51.750162,-1.243172,OX4 1,38
452343.3067,205989.3574,Orange,OXF0129,SP5224006040,16.7,UMTS,2100,SECTOR,25.9,,65,51.750162,-1.243172,OX4 1,38
453243.409,205509.2429,Orange,OXF7051,SP5314005560,5.8,GSM,1800,OMNI,20.2,32,,51.745761,-1.230208,OX4 1,38
453243.409,205509.2429,Orange,OXF7051,SP5314005560,5.8,UMTS,2100,OMNI,22,,65,51.745761,-1.230208,OX4 1,38
452346.2886,206001.4013,Three,OX0301,SP5224306052,15.6,UMTS,2100,Sectored,17.79,,65,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,17.4,GSM,1800,SECTOR,26,32,,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,17.4,GSM,1800,SECTOR,26,32,,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,16.3,GSM,1800,SECTOR,25,32,,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,17.4,UMTS,2100,SECTOR,17,,65,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,17.4,UMTS,2100,SECTOR,18,,65,51.75027,-1.243127,OX4 1,38
452346.2886,206001.4013,T-Mobile,91735,SP5224306052,16.3,UMTS,2100,SECTOR,17,,65,51.75027,-1.243127,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,16.16,GSM,900,Macro,23.3,32,,51.750189,-1.243157,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,16.16,GSM,900,Macro,23.7,32,,51.750189,-1.243157,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,15.59,GSM,900,Macro,23.3,32,,51.750189,-1.243157,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,16.16,UMTS,2100,Macro,25.8,,65,51.750189,-1.243157,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,16.16,UMTS,2100,Macro,26.2,,65,51.750189,-1.243157,OX4 1,38
452344.311,205992.371,Vodafone,6144,SP5224106043,15.59,UMTS,2100,Macro,25.8,,65,51.750189,-1.243157,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,GSM,900,Macro,25.7,32,,51.746959,-1.234621,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,GSM,900,Macro,25.2,32,,51.746959,-1.234621,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,GSM,900,Macro,26.1,32,,51.746959,-1.234621,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,UMTS,2100,Macro,28.1,,65,51.746959,-1.234621,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,UMTS,2100,Macro,27.3,,65,51.746959,-1.234621,OX4 1,38
452937.341,205639.279,Vodafone,55603,SP5283405690,12.1,UMTS,2100,Macro,28.7,,65,51.746959,-1.234621,OX4 1,38
453621.4622,205377.3197,O2,12842,SP5351805428,16.5,GSM,900,Microcell,23.29,32,,51.744539,-1.224753,OX4 2,38
453621.4622,205377.3197,O2,12842,SP5351805428,16.5,UMTS,900,Microcell,26.29,32,,51.744539,-1.224753,OX4 2,38
455993.7095,203909.1161,O2,21331,SP5589003960,23.5,GSM,900,Microcell,26.59,32,,51.731108,-1.190633,OX4 2,38
453621.4622,205377.3197,O2,12842,SP5351805428,16.5,GSM,1800,Sectored,26.79,32,,51.744539,-1.224753,OX4 2,38
453621.4622,205377.3197,O2,12842,SP5351805428,16.5,UMTS,2100,Sectored,29.19,,65,51.744539,-1.224753,OX4 2,38
455463.6509,203879.1296,Orange,OXF0025,SP5536003930,20,GSM,1800,SECTOR,29.8,32,,51.730891,-1.198312,OX4 2,38
454103.5217,205149.2105,Orange,OXF0043,SP5400005200,15,GSM,1800,SECTOR,29.8,32,,51.742442,-1.217807,OX4 2,38
454103.5217,205149.2105,Orange,OXF0043,SP5400005200,15,UMTS,2100,SECTOR,28.2,,65,51.742442,-1.217807,OX4 2,38
455763.7116,204759.1652,Orange,OXF0125,SP5566004810,15,GSM,1800,SECTOR,28.7,32,,51.738773,-1.193827,OX4 2,38
455763.7116,204759.1652,Orange,OXF0125,SP5566004810,15,UMTS,2100,SECTOR,28.4,,65,51.738773,-1.193827,OX4 2,38
453599.4253,205352.2811,Three,OX0048,SP5349605403,13.3,UMTS,2100,Sectored,18.7,,65,51.744316,-1.225076,OX4 2,38
455770.7101,204513.197,Three,OX0293,SP5566704564,11.35,UMTS,2100,Sectored,17.89,,65,51.736561,-1.193765,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,900,Macro,24.4,32,,51.74405,-1.228354,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,900,Macro,24.4,32,,51.74405,-1.228354,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,900,Macro,24.4,32,,51.74405,-1.228354,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,1800,Macro,26.4,32,,51.74405,-1.228354,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,1800,Macro,26.4,32,,51.74405,-1.228354,OX4 2,38
453373.4199,205320.299,Vodafone,5584,SP5327005371,17.5,GSM,1800,Macro,26.4,32,,51.74405,-1.228354,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,900,Macro,26.1,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,900,Macro,25.3,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,900,Macro,25,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,1800,Macro,26.7,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,1800,Macro,25.5,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,GSM,1800,Macro,25.1,32,,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,UMTS,2100,Macro,29.2,,65,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,UMTS,2100,Macro,28,,65,51.738756,-1.193856,OX4 2,38
455761.7301,204757.2524,Vodafone,22275,SP5565804808,11.4,UMTS,2100,Macro,27.5,,65,51.738756,-1.193856,OX4 2,38
454563.5691,204016.1506,Airwave,TVY036O,SP5446004067,20.2,TETRA,400,Directional,21,25,,51.732211,-1.211322,OX4 3,38
454572.5332,204011.1308,O2,866,SP5446904062,15,GSM,900,Sectored,24.4,32,,51.732165,-1.211193,OX4 3,38
454572.5332,204011.1308,O2,866,SP5446904062,15,UMTS,900,Sectored,27.4,32,,51.732165,-1.211193,OX4 3,38
454572.5332,204011.1308,O2,866,SP5446904062,15,GSM,1800,Sectored,28.89,32,,51.732165,-1.211193,OX4 3,38
454572.5332,204011.1308,O2,866,SP5446904062,15,UMTS,2100,Sectored,27,,65,51.732165,-1.211193,OX4 3,38
453167.3953,204328.1675,O2,48392,SP5306404379,11.39,UMTS,2100,Sectored,29.89,,65,51.73515,-1.231489,OX4 3,38
452993.3795,204839.2249,Orange,OXF7052,SP5289004890,11.7,GSM,1800,MICROCELL,15.5,32,,51.739761,-1.233931,OX4 3,38
452953.3239,204859.2712,Orange,OXF7055,SP5285004910,11.7,GSM,1800,MICROCELL,16,32,,51.739945,-1.234508,OX4 3,38
454303.4888,203949.1668,Three,OX0333,SP5420004000,33,UMTS,2100,Sectored,25.85,,65,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,GSM,1800,SECTOR,26,32,,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,GSM,1800,SECTOR,26,32,,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,GSM,1800,SECTOR,26,32,,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,UMTS,2100,SECTOR,18,,65,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,UMTS,2100,SECTOR,18,,65,51.731634,-1.215098,OX4 3,38
454303.4888,203949.1668,T-Mobile,93303,SP5420004000,33,UMTS,2100,SECTOR,18,,65,51.731634,-1.215098,OX4 3,38
453051.3794,202682.9546,O2,10471,SP5294802734,16.5,GSM,900,Sectored,23,32,,51.72037,-1.233419,OX4 4,38
454322.5344,202119.8391,O2,36804,SP5421902171,11.5,GSM,900,Sectored,22,32,,51.715186,-1.215107,OX4 4,38
454117.4574,201926.8775,O2,49282,SP5401401978,3,GSM,900,Sectored,-6.4,32,,51.713471,-1.218105,OX4 4,38
453887.4731,202065.9057,O2,49284,SP5378402117,3,GSM,900,Sectored,1.39,32,,51.714743,-1.221412,OX4 4,38
453051.3794,202682.9546,O2,10471,SP5294802734,16.5,UMTS,2100,Sectored,29.1,,65,51.72037,-1.233419,OX4 4,38
454322.5344,202119.8391,O2,36804,SP5421902171,11.5,UMTS,2100,Sectored,27.5,,65,51.715186,-1.215107,OX4 4,38
453706.4498,203021.01,O2,43249,SP5360303072,16,UMTS,2100,Sectored,28,,65,51.723347,-1.223885,OX4 4,38
454117.4574,201926.8775,O2,49282,SP5401401978,3,UMTS,2100,Sectored,10.59,,65,51.713471,-1.218105,OX4 4,38
453887.4731,202065.9057,O2,49284,SP5378402117,3,UMTS,2100,Sectored,15.59,,65,51.714743,-1.221412,OX4 4,38
453083.3782,202648.9204,Orange,OXF0048,SP5298002700,16,GSM,1800,SECTOR,27.7,32,,51.720061,-1.232961,OX4 4,38
453083.3782,202648.9204,Orange,OXF0048,SP5298002700,16,UMTS,2100,SECTOR,28.7,,65,51.720061,-1.232961,OX4 4,38
454273.5025,202078.9354,Orange,OXF7091,SP5417002130,11.5,GSM,1800,SECTOR,20.5,32,,51.714823,-1.215823,OX4 4,38
453111.3725,202640.9835,Three,OX0271,SP5300802692,15.2,UMTS,2100,Sectored,17.79,,65,51.719987,-1.232557,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,GSM,1800,SECTOR,27,32,,51.720059,-1.232672,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,GSM,1800,SECTOR,27,32,,51.720059,-1.232672,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,GSM,1800,SECTOR,27,32,,51.720059,-1.232672,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,UMTS,2100,SECTOR,18,,65,51.720059,-1.232672,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,UMTS,2100,SECTOR,18,,65,51.720059,-1.232672,OX4 4,38
453103.3442,202648.9078,T-Mobile,91737,SP5300002700,15.9,UMTS,2100,SECTOR,18,,65,51.720059,-1.232672,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,900,Macro,25.6,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,900,Macro,25.6,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,900,Macro,25.6,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,1800,Macro,26,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,1800,Macro,26,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,GSM,1800,Macro,26,32,,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,UMTS,2100,Macro,28.5,,65,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,UMTS,2100,Macro,28.5,,65,51.72236,-1.238004,OX4 4,38
452732.3465,202900.964,Vodafone,22109,SP5262902952,24,UMTS,2100,Macro,28.5,,65,51.72236,-1.238004,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,GSM,900,Macro,25.5,32,,51.714955,-1.215444,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,GSM,900,Macro,25.5,32,,51.714955,-1.215444,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,GSM,900,Macro,25.5,32,,51.714955,-1.215444,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,UMTS,2100,Macro,27.3,,65,51.714955,-1.215444,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,UMTS,2100,Macro,27.3,,65,51.714955,-1.215444,OX4 4,38
454299.5285,202093.8975,Vodafone,22383,SP5419602145,10,UMTS,2100,Macro,27.3,,65,51.714955,-1.215444,OX4 4,38
453706.4498,203021.01,Vodafone,49018,SP5360303072,10,UMTS,2100,Macro,28.9,,65,51.723347,-1.223885,OX4 4,38
453706.4498,203021.01,Vodafone,49018,SP5360303072,10,UMTS,2100,Macro,28.9,,65,51.723347,-1.223885,OX4 4,38
453706.4498,203021.01,Vodafone,49018,SP5360303072,10,UMTS,2100,Macro,28.9,,65,51.723347,-1.223885,OX4 4,38
455793.6827,203759.0749,O2,20962,SP5569003810,23.5,GSM,900,Microcell,22,32,,51.729779,-1.193553,OX4 6,38
455790.7354,203363.0565,O2,38020,SP5568703414,11.5,UMTS,2100,Microcell,29,,65,51.726219,-1.193659,OX4 6,38
455300.6456,203633.077,O2,48404,SP5519703684,12.02,UMTS,2100,Sectored,31,,65,51.728695,-1.200711,OX4 6,38
454343.4943,203048.9565,Orange,OXF7045,SP5424003100,10,GSM,1800,SECTOR,26.8,32,,51.723537,-1.214659,OX4 6,38
454343.4943,203048.9565,Orange,OXF7045,SP5424003100,10,UMTS,2100,SECTOR,22.7,,65,51.723537,-1.214659,OX4 6,38
455279.6695,202740.9916,Vodafone,3092,SP5517602792,55,GSM,900,Macro,23,32,,51.720677,-1.201156,OX4 6,38
455279.6695,202740.9916,Vodafone,3092,SP5517602792,55,GSM,900,Macro,23,32,,51.720677,-1.201156,OX4 6,38
455279.6695,202740.9916,Vodafone,3092,SP5517602792,53,GSM,900,Macro,23,32,,51.720677,-1.201156,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,GSM,900,Macro,25.7,32,,51.728705,-1.200885,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,GSM,900,Macro,25.7,32,,51.728705,-1.200885,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,GSM,900,Macro,25.7,32,,51.728705,-1.200885,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,UMTS,2100,Macro,29,,65,51.728705,-1.200885,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,UMTS,2100,Macro,29,,65,51.728705,-1.200885,OX4 6,38
455288.6161,203634.0576,Vodafone,39434,SP5518503685,13.23,UMTS,2100,Macro,29,,65,51.728705,-1.200885,OX4 6,38
455790.7354,203363.0565,Vodafone,80030,SP5568703414,11.1,UMTS,2100,Macro,30.3,,65,51.726219,-1.193659,OX4 6,38
455790.7354,203363.0565,Vodafone,80030,SP5568703414,11.1,UMTS,2100,Macro,30.3,,65,51.726219,-1.193659,OX4 6,38
455790.7354,203363.0565,Vodafone,80030,SP5568703414,11.1,UMTS,2100,Macro,30.3,,65,51.726219,-1.193659,OX4 6,38
456367.7761,202585.9444,O2,43254,SP5626402637,16,UMTS,2100,Pico,28,,65,51.719175,-1.185431,OX4 7,38
454603.5619,202168.9177,Orange,OXF0191,SP5450002220,10.5,GSM,1800,SECTOR,20.9,32,,51.7156,-1.211032,OX4 7,38
454603.5619,202168.9177,Orange,OXF0191,SP5450002220,10.5,UMTS,2100,SECTOR,26.9,,65,51.7156,-1.211032,OX4 7,38
456362.7816,202562.9748,Vodafone,55602,SP5625902614,12.3,UMTS,2100,Macro,29.3,,65,51.718969,-1.185507,OX4 7,38
456362.7816,202562.9748,Vodafone,55602,SP5625902614,12.3,UMTS,2100,Macro,29.3,,65,51.718969,-1.185507,OX4 7,38
456362.7816,202562.9748,Vodafone,55602,SP5625902614,12.3,UMTS,2100,Macro,29.3,,65,51.718969,-1.185507,OX4 7,38
464694.8486,203114.9862,Orange,OXF0015,SP6459003166,19,GSM,1800,SECTOR,27.1,32,,51.723034,-1.064808,OX447,38
460244.2341,198978.5617,Orange,OXF0052,SU6014099030,15,GSM,1800,SECTOR,28.6,32,,51.686342,-1.129945,OX447,38
463294.6202,197348.3085,Orange,OXF7022,SU6319097400,11,GSM,1800,OMNI,22.4,32,,51.671351,-1.086121,OX447,38
464984.805,197248.2667,Orange,OXF7023,SU6488097300,11,GSM,1800,SECTOR,26.7,32,,51.670259,-1.061702,OX447,38
460854.3209,198708.4503,Three,OX0209,SU6075098760,12.8,UMTS,2100,Sectored,17.79,,65,51.683848,-1.121168,OX447,38
464554.7936,203149.0118,Three,OX0241,SP6445003200,14.85,UMTS,2100,Sectored,17.89,,65,51.723356,-1.066829,OX447,38
463827.6699,196278.1469,Three,OX0260,SU6372396330,15.3,UMTS,2100,Sectored,17.79,,65,51.66167,-1.078609,OX447,38
463844.6878,196278.1391,T-Mobile,91856,SU6374096330,16,GSM,1800,SECTOR,30,32,,51.661668,-1.078363,OX447,38
